session_test_id,session_uuid,trial_id,rating_stimulus,rating_score,rating_time,rating_date,rating_comment
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,training,anchor35,100,37479,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,training,anchor70,100,37479,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,overdrive1,anchor,25,60643,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,overdrive1,end2end,41,60643,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,overdrive1,reference,81,60643,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,delay2,anchor,15,27458,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,delay2,reference,33,27458,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,delay2,end2end,44,27458,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,overdrive0,reference,60,24496,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,overdrive0,end2end,59,24496,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,overdrive0,anchor,59,24496,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,ambience1,anchor,59,24862,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,ambience1,reference,64,24862,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,ambience1,end2end,71,24862,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,ambience0,reference,100,8133,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,ambience0,anchor,100,8133,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,ambience0,end2end,100,8133,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,multiband0,anchor,24,18474,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,multiband0,end2end,100,18474,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,multiband0,reference,100,18474,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,multiband0,style_transfer,100,18474,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,overdrive2,end2end,73,10463,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,overdrive2,reference,100,10463,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,overdrive2,anchor,100,10463,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,delay0,end2end,79,10574,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,delay0,anchor,100,10574,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,delay0,reference,100,10574,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,ambience2,end2end,100,14030,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,ambience2,reference,81,14030,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,ambience2,anchor,72,14030,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,delay1,reference,23,19064,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,delay1,anchor,23,19064,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,delay1,end2end,26,19064,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,multiband2,style_transfer,75,19096,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,multiband2,anchor,81,19096,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,multiband2,reference,100,19096,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,multiband2,end2end,89,19096,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,multiband1,style_transfer,13,19486,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,multiband1,anchor,21,19486,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,multiband1,reference,80,19486,"02/04/2023, 10:59:03",
style_transfer,782723df-c3a1-44a6-af8c-e03b47609747,multiband1,end2end,99,19486,"02/04/2023, 10:59:03",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,training,reference,100,68889,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,training,C2,100,68889,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,training,C1,100,68889,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,training,anchor35,100,68889,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,training,anchor70,100,68889,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,training,C3,100,68889,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,delay2,anchor,81,103223,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,delay2,end2end,19,103223,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,delay2,reference,46,103223,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,ambience2,anchor,11,76559,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,ambience2,reference,100,76559,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,ambience2,end2end,11,76559,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,overdrive0,reference,92,38101,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,overdrive0,end2end,7,38101,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,overdrive0,anchor,57,38101,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,multiband1,end2end,70,30153,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,multiband1,style_transfer,82,30153,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,multiband1,anchor,50,30153,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,multiband1,reference,100,30153,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,delay1,anchor,100,45452,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,delay1,end2end,9,45452,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,delay1,reference,80,45452,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,ambience0,end2end,11,36849,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,ambience0,reference,77,36849,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,ambience0,anchor,39,36849,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,ambience1,reference,86,22970,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,ambience1,anchor,26,22970,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,ambience1,end2end,31,22970,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,overdrive1,anchor,33,34644,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,overdrive1,reference,100,34644,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,overdrive1,end2end,23,34644,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,multiband2,end2end,79,54444,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,multiband2,anchor,34,54444,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,multiband2,style_transfer,84,54444,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,multiband2,reference,97,54444,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,multiband0,end2end,22,43831,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,multiband0,anchor,9,43831,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,multiband0,reference,100,43831,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,multiband0,style_transfer,81,43831,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,overdrive2,anchor,37,24743,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,overdrive2,reference,100,24743,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,overdrive2,end2end,35,24743,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,delay0,reference,100,37909,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,delay0,end2end,37,37909,"02/04/2023, 11:10:25",
style_transfer,a20f653e-d7fd-4f19-887b-06ad306a75ba,delay0,anchor,13,37909,"02/04/2023, 11:10:25",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,training,anchor35,100,70584,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,training,reference,100,70584,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,training,C1,100,70584,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,training,C3,100,70584,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,training,anchor70,100,70584,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,training,C2,61,70584,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,ambience0,reference,81,52762,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,ambience0,anchor,58,52762,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,ambience0,end2end,29,52762,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,overdrive1,anchor,60,25404,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,overdrive1,end2end,39,25404,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,overdrive1,reference,100,25404,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,ambience1,anchor,42,26823,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,ambience1,end2end,41,26823,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,ambience1,reference,100,26823,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,overdrive0,anchor,61,19263,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,overdrive0,reference,100,19263,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,overdrive0,end2end,42,19263,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,overdrive2,end2end,23,21768,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,overdrive2,anchor,100,21768,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,overdrive2,reference,61,21768,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,delay0,end2end,21,28723,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,delay0,reference,100,28723,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,delay0,anchor,0,28723,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,delay2,reference,100,19616,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,delay2,end2end,19,19616,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,delay2,anchor,79,19616,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,multiband1,end2end,100,43616,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,multiband1,style_transfer,100,43616,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,multiband1,reference,79,43616,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,multiband1,anchor,41,43616,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,ambience2,reference,100,31183,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,ambience2,end2end,64,31183,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,ambience2,anchor,42,31183,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,delay1,reference,57,26513,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,delay1,end2end,22,26513,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,delay1,anchor,100,26513,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,multiband0,style_transfer,100,40494,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,multiband0,anchor,23,40494,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,multiband0,reference,100,40494,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,multiband0,end2end,79,40494,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,multiband2,end2end,82,29235,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,multiband2,reference,100,29235,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,multiband2,anchor,22,29235,"02/04/2023, 11:48:16",
style_transfer,89a8207e-d6fa-423f-ad62-6d16a7b93a42,multiband2,style_transfer,81,29235,"02/04/2023, 11:48:16",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,training,anchor35,100,99703,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,training,anchor70,100,99703,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,training,reference,100,99703,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,training,C1,100,99703,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,training,C2,100,99703,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,training,C3,100,99703,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,overdrive2,reference,100,62385,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,overdrive2,end2end,70,62385,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,overdrive2,anchor,20,62385,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,multiband1,anchor,36,49441,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,multiband1,end2end,45,49441,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,multiband1,style_transfer,60,49441,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,multiband1,reference,89,49441,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,ambience2,reference,92,38262,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,ambience2,end2end,50,38262,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,ambience2,anchor,60,38262,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,ambience0,reference,79,40269,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,ambience0,end2end,70,40269,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,ambience0,anchor,61,40269,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,overdrive0,reference,92,40471,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,overdrive0,end2end,60,40471,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,overdrive0,anchor,44,40471,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,ambience1,end2end,64,41690,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,ambience1,anchor,38,41690,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,ambience1,reference,88,41690,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,multiband2,anchor,45,35826,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,multiband2,style_transfer,76,35826,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,multiband2,end2end,78,35826,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,multiband2,reference,96,35826,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,delay1,end2end,40,36907,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,delay1,anchor,66,36907,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,delay1,reference,90,36907,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,overdrive1,end2end,44,26994,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,overdrive1,anchor,60,26994,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,overdrive1,reference,86,26994,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,delay2,reference,94,24612,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,delay2,anchor,53,24612,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,delay2,end2end,42,24612,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,delay0,end2end,60,33688,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,delay0,reference,100,33688,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,delay0,anchor,48,33688,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,multiband0,style_transfer,71,46725,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,multiband0,anchor,22,46725,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,multiband0,reference,100,46725,"03/04/2023, 22:23:34",
style_transfer,b65e9a33-b3e8-4841-b327-86d737b762e9,multiband0,end2end,78,46725,"03/04/2023, 22:23:34",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,training,C2,100,8792,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,training,reference,100,8792,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,training,C1,100,8792,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,training,anchor70,100,8792,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,training,anchor35,100,8792,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,training,C3,100,8792,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,delay2,end2end,68,67101,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,delay2,anchor,39,67101,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,delay2,reference,90,67101,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,overdrive2,anchor,73,43401,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,overdrive2,reference,98,43401,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,overdrive2,end2end,66,43401,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,ambience1,end2end,72,37368,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,ambience1,reference,99,37368,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,ambience1,anchor,38,37368,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,delay0,reference,81,59559,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,delay0,anchor,35,59559,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,delay0,end2end,47,59559,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,multiband2,end2end,84,69834,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,multiband2,reference,100,69834,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,multiband2,anchor,62,69834,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,multiband2,style_transfer,82,69834,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,ambience0,anchor,57,53634,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,ambience0,reference,100,53634,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,ambience0,end2end,61,53634,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,overdrive0,end2end,62,31833,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,overdrive0,anchor,73,31833,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,overdrive0,reference,96,31833,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,multiband1,style_transfer,75,56998,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,multiband1,anchor,68,56998,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,multiband1,end2end,84,56998,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,multiband1,reference,97,56998,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,delay1,end2end,58,70034,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,delay1,reference,87,70034,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,delay1,anchor,86,70034,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,ambience2,end2end,69,37206,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,ambience2,anchor,69,37206,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,ambience2,reference,97,37206,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,overdrive1,end2end,66,48102,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,overdrive1,reference,96,48102,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,overdrive1,anchor,73,48102,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,multiband0,reference,100,58800,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,multiband0,style_transfer,93,58800,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,multiband0,anchor,64,58800,"06/04/2023, 16:13:47",
style_transfer,223f9a4c-da61-42a2-abfd-1cf325c84876,multiband0,end2end,75,58800,"06/04/2023, 16:13:47",
